2017-03-09 47.4188783827 327.070387153 124.529714188 79.7201235169 10.4026202382
2017-03-10 74.4235363127 518.446558257 202.083709419 123.864286032 9.92190682198
2017-03-13 90.5861362543 623.891505992 243.744522414 157.255686202 10.6702297923
2017-03-16 31.8668073081 325.323399743 100.05364736 56.542937239 28.0469822021
2017-03-17 106.673039006 779.990976379 284.47607881 183.486023368 13.1632090349
2017-03-20 123.646405185 921.792808419 341.032369759 220.628422366 21.5530216151
2017-03-22 109.824751935 786.492139092 294.829583184 187.082129184 13.0405932422
2017-03-27 115.431184152 849.756507911 302.234754536 190.475649621 14.1045040919
2017-03-29 110.795726026 834.858924045 297.862413609 182.291035318 13.5145565529
2017-03-31 5.59068826423 30.068634036 10.8985585021 5.95146703902 0.437333967224
2017-04-03 123.2415845 918.753568562 325.433279381 197.734287615 15.7145421943
2017-04-07 127.276596778 913.64981013 335.185312925 205.267911974 16.2873535798
2017-04-13 122.35710151 844.036837987 337.011920244 202.510309505 16.4836750331
2017-04-17 113.687771077 840.138862868 320.780545482 200.844626177 17.1112355092
2017-04-21 138.993848211 923.869135772 384.629528151 238.985702747 22.4317363634
2017-04-24 119.503506643 839.383602053 343.049898721 212.544688275 17.8197686792
2017-04-29 107.087259375 738.314796427 303.292485175 189.421526121 17.7097420469
2017-05-02 118.336951942 808.163829437 329.23873494 208.421084682 20.2363242537
2017-05-05 116.063348993 805.051897561 330.348839901 205.79139339 15.5810091871
2017-05-08 116.571710365 830.579690747 333.490224387 207.789818571 20.1265266812
2017-05-12 111.448013971 787.490904231 311.504303554 190.501386057 17.761078351
2017-05-15 118.56742346 798.92873544 324.463140486 193.305693354 18.0190023396
2017-05-18 119.853747499 845.014119566 327.906828056 193.174868203 16.8524808863
2017-05-20 114.665221307 821.030428865 318.236786919 182.141537681 17.365392889
2017-05-22 117.098791281 815.688370364 315.138938285 182.579779426 13.594739515
2017-05-24 126.265986161 875.219065159 329.70020195 191.294443153 15.636049132
2017-05-27 120.570395256 848.962216007 328.723919352 188.846589342 15.9950581544
2017-05-30 112.997426134 785.198795442 305.212976471 176.631419036 19.1791664489
2017-06-02 7.91752794199 55.4325620567 20.8790666915 14.536318742 0.864401945929
2017-06-05 125.137909677 844.458926877 343.464326147 200.800358991 18.8493766248
2017-06-10 127.122745258 734.123616154 345.69396526 195.990751736 21.1272883609
2017-06-13 119.206221534 763.378162634 338.743964277 193.481986418 20.0243457076
2017-06-16 123.327564101 748.239491878 340.589147983 190.369287585 19.2421594785
2017-06-19 122.399796368 763.121898963 351.159075942 193.328889081 17.505306754
2017-06-24 122.277356904 775.574062492 352.146651068 193.357683001 22.5620497624
2017-06-27 123.322517053 787.348557054 363.305342 207.002935205 25.5636597748
2017-07-01 107.985781031 569.789646996 317.537803026 179.626527167 22.1244051665
2017-07-04 123.562109959 714.40561996 376.649697774 222.88917846 28.5823396044
2017-07-08 114.626196878 477.651616432 354.202722774 217.777979828 28.0856914003
2017-07-11 121.290518895 542.526909931 378.764100093 229.687467277 30.7742701849
2017-07-18 128.45823036 571.243990188 453.020810594 262.418902834 43.8736692272
2017-07-22 130.3193483 462.315479199 477.394831237 294.973473968 63.7067365549
2017-07-25 132.084969092 363.336705743 475.663515288 311.92743349 77.7766593699
2017-07-29 125.308243836 356.981159616 462.73364143 327.555782562 76.0144912379
2017-08-01 120.925671179 314.77081762 440.385478257 312.480021491 67.0862409085
2017-08-05 97.2631750114 269.469295649 353.754346816 248.834681189 48.2561959407
2017-08-15 124.724185445 412.449648454 441.454848921 319.250499121 52.4364593172
2017-08-18 120.112874579 338.363435741 349.422132584 241.378790684 48.9408519056
2017-08-21 108.28308841 412.28817079 380.810273446 274.265577173 38.7110602577
2017-08-25 117.407612736 464.638720252 383.523231076 275.525287696 36.0785408858
2017-08-28 116.065912326 495.521646024 374.28840351 270.648732503 30.959215182
2017-08-29 112.49852345 514.098883332 369.950958333 273.865571293 35.4158469647
2017-09-04 150.836326726 704.789357466 437.814779905 305.962772822 36.5009383504
2017-09-07 126.762422688 643.62463451 395.438059813 269.981947586 29.4088750149
2017-09-13 137.786388571 634.877045188 436.101995333 298.597063295 38.2030504599
2017-09-16 126.255496331 565.051901451 410.874198583 283.640474356 38.8532399898
2017-09-18 125.043117346 553.681576216 430.354815416 289.244387017 40.2967220606
2017-09-21 125.654825539 513.602381328 424.223613823 293.424807501 46.1071765201
2017-09-25 122.341978434 453.178045668 419.556471333 298.569968559 46.0293573569
2017-09-28 105.127188543 362.618342918 364.5393562 257.951547495 41.8383557764
2017-10-01 87.6290896566 285.39123371 301.791147061 218.355148825 35.4719986549
2017-10-04 107.024988578 342.741545757 377.891449756 270.04582581 43.2738038
2017-10-07 103.480900047 338.685766808 361.057038266 245.00452282 32.0337608427
2017-10-09 105.195428392 376.608977008 362.51241128 258.304904007 40.6585683628
2017-10-13 129.114452048 398.109270871 442.676965374 308.207813573 41.9455429073
2017-10-15 116.375428385 405.598282394 412.545949023 285.148024899 39.698114987
2017-10-18 65.2017239161 408.728447275 337.428187972 263.038890494 119.361544683
2017-10-21 105.371056938 355.859368809 367.783567837 255.312986318 38.1704707156
2017-10-24 108.682549631 377.298119192 366.854686151 264.001798854 37.122259398
2017-10-28 85.4867912086 306.623458487 283.998963452 200.623531981 25.2577631982
2017-10-31 96.3458412634 370.098630375 332.578979024 226.461356372 29.6340751821
2017-11-05 119.223146284 448.335539913 418.196981371 283.977270713 40.8416644428
2017-11-07 107.553097823 382.586838687 376.07701314 255.027461255 37.1461440859
2017-11-10 133.794779224 457.37558173 461.780022929 327.849196326 50.081995078
2017-11-13 107.464764541 361.582992979 367.854428001 265.059792937 37.3275579923
2017-11-17 135.225530426 486.624389086 442.37708005 320.501401492 38.8921321764
2017-11-20 29.8980050341 101.436997224 86.7062981551 93.4775283891 6.14893981059
2017-12-01 103.496107761 469.757119985 308.195391459 216.596913303 22.409751183
2017-12-05 130.445834805 609.986243087 384.869692818 262.92269957 27.4080014231
2017-12-09 145.984849782 677.557762589 429.445540635 294.478189412 31.4687445416
2017-12-12 89.6291340964 391.087222881 266.271634987 179.238950534 20.7175014621
2017-12-16 24.7699155364 100.578663899 74.1603226699 51.7525850563 5.86274343125
2017-12-19 143.507033048 552.738801182 439.403275085 308.907129096 38.2971126248
2018-01-05 120.383669213 403.976656464 370.172209368 271.035459755 33.5230369219
2018-01-06 122.025881708 413.242967137 373.221863432 275.604451004 33.2081862618
