2017-03-09 40.1663124222
2017-03-10 80.8416903818
2017-03-13 1.15974514516
2017-03-16 1.65564012426
2017-03-17 1.16141199499
2017-03-20 0.290508405653
2017-03-22 0.980117092135
2017-03-27 0.950448647512
2017-03-29 0.972846048679
2017-03-31 0.957407917164
2017-04-03 0.96656335632
2017-04-07 0.938058255836
2017-04-11 0.992363359433
2017-04-17 1.21538890601
2017-04-24 0.988099178905
2017-04-29 1.03719567286
2017-05-02 0.94015999453
2017-05-05 1.004516216
2017-05-08 1.0747839294
2017-05-12 0.924536004462
2017-05-15 0.950087757132
2017-05-18 0.954206135482
2017-05-20 1.02799848453
2017-05-22 0.992487051696
2017-05-24 0.923901407723
2017-05-27 1.1923526002
2017-05-30 1.05387259358
2017-06-02 23.2792582118
2017-06-05 0.928928802357
2017-06-09 0.9267747185
2017-06-10 0.952979569636
2017-06-13 0.914481767589
2017-06-16 0.942102044893
2017-06-19 0.943557581669
2017-06-22 1.01252274068
2017-06-24 1.00345909167
2017-06-27 1.04706236433
2017-07-11 1.03166172669
2017-07-16 0.951130472219
2017-07-18 0.929881836403
2017-07-22 0.91627339032
2017-07-25 0.923554300219
2017-07-29 0.945250054524
2017-08-01 0.894903601442
2017-08-05 1.18244629343
2017-08-15 0.674947016939
2017-08-18 1.09080557487
2017-08-21 0.833197239043
2017-08-25 0.897611184251
2017-08-28 0.926430662395
2017-08-29 1.05117930435
2017-09-04 0.918580459877
2017-09-07 0.958407142649
2017-09-13 0.92567297582
2017-09-18 0.898734903454
2017-09-21 0.940583046651
2017-09-25 0.934441001697
2017-09-28 1.06628585867
2017-10-01 1.12655505732
2017-10-04 1.17515943225
2017-10-07 1.09227062825
2017-10-09 0.996932343348
2017-10-13 0.946499684292
2017-10-15 0.996338589648
2017-10-18 0.908303694771
2017-10-24 0.848503100406
2017-10-28 1.07901705364
2017-10-31 1.02161513418
2017-11-05 1.01839284086
2017-11-07 1.10076754403
2017-11-10 0.946293988952
2017-11-13 1.15170108143
2017-11-17 1.03526800397
2017-11-20 1.22659622538
2017-11-24 1.15466126119
2017-12-01 1.19383026793
2017-12-05 1.02500279241
2017-12-09 1.07963263656
2017-12-12 1.31850338976
2017-12-16 9.51919205193
2017-12-19 1.05921505207
2018-01-06 0.942418870823
2018-01-10 0.948673231748
2018-01-14 0.974031057654
2018-01-18 1.07749117719
2018-01-21 1.08560366284
2018-01-25 1.08228115424
2018-01-28 1.10075982916
2018-01-31 1.22716473489
2018-02-03 1.04462230116
2018-02-07 1.22513250186
2018-02-11 1.17075189509
2018-02-14 1.07462215478
2018-02-18 1.0862196034
2018-02-21 1.34126960562
2018-02-25 4.05834078466
2018-03-05 3.76757766946
2018-03-11 1.0804733086
