0.106445  0.584247 0.580140 0.780062 0.666769
0.106934  0.599390 0.574838 0.762785 0.658798
0.107422  0.598492 0.580018 0.770084 0.660730
0.107910  0.579353 0.583797 0.761963 0.658524
0.108398  0.593918 0.588907 0.794165 0.676828
0.108887  0.599609 0.586329 0.777338 0.660584
0.109375  0.597176 0.589402 0.769945 0.665967
0.109863  0.593193 0.588215 0.765109 0.655318
0.110352  0.593806 0.594138 0.773417 0.656104
0.110840  0.597873 0.594245 0.781984 0.657376
0.111328  0.598592 0.590903 0.781648 0.663697
0.111816  0.588341 0.600827 0.784114 0.653633
0.112305  0.600966 0.598018 0.766470 0.654093
0.112793  0.602417 0.596095 0.771138 0.662441
0.113281  0.599844 0.592444 0.784660 0.676086
0.113770  0.594828 0.589859 0.785925 0.659563
0.114258  0.606324 0.587002 0.780789 0.670097
0.114746  0.604543 0.603735 0.762864 0.661512
0.115234  0.593509 0.603936 0.783885 0.662726
0.115723  0.609209 0.599477 0.780182 0.661985
0.116211  0.600319 0.606911 0.782494 0.667862
0.116699  0.597549 0.601946 0.779456 0.666982
0.117188  0.603788 0.609611 0.770230 0.664025
0.117676  0.610618 0.596546 0.782405 0.662063
0.118164  0.606158 0.596788 0.778616 0.665485
0.118652  0.612265 0.596238 0.779877 0.682512
0.119141  0.597595 0.596569 0.769463 0.675118
0.119629  0.610813 0.599702 0.787403 0.658274
0.120117  0.612800 0.607889 0.778647 0.658164
0.120605  0.613369 0.597197 0.791741 0.673123
0.121094  0.609087 0.600861 0.798202 0.672290
0.121582  0.611620 0.608455 0.782282 0.670385
0.122070  0.615784 0.605496 0.783106 0.670216
0.122559  0.609743 0.612103 0.787977 0.673129
0.123047  0.609346 0.600245 0.788635 0.670012
0.123535  0.614919 0.603592 0.790408 0.679339
0.124023  0.614363 0.607222 0.788547 0.672851
0.124512  0.619944 0.610310 0.792719 0.673880
0.125000  0.616033 0.602089 0.792341 0.679401
0.125488  0.611723 0.613708 0.783702 0.678043
0.125977  0.617626 0.610289 0.788514 0.661141
0.126465  0.623779 0.611737 0.790474 0.676726
0.126953  0.620917 0.617392 0.791858 0.672249
0.127441  0.621168 0.620007 0.802273 0.671321
0.127930  0.616878 0.619831 0.782036 0.674073
0.128418  0.623477 0.616940 0.804888 0.677699
0.128906  0.621039 0.615770 0.800548 0.680742
0.129395  0.629353 0.618312 0.798110 0.675360
0.129883  0.624224 0.611361 0.790323 0.671518
0.130371  0.630781 0.613807 0.801543 0.684207
0.130859  0.623662 0.626016 0.799660 0.673785
0.131348  0.630394 0.624738 0.799276 0.676716
0.131836  0.631377 0.619417 0.802506 0.675269
0.132324  0.629581 0.621752 0.791659 0.673065
0.132812  0.633395 0.630296 0.811424 0.673390
0.133301  0.638283 0.619296 0.796281 0.676419
0.133789  0.637356 0.629018 0.808728 0.684227
0.134277  0.624602 0.627859 0.805663 0.681299
0.134766  0.634356 0.628124 0.806931 0.695885
0.135254  0.631336 0.632208 0.819950 0.670806
0.135742  0.635072 0.631035 0.820031 0.691790
0.136230  0.636038 0.638227 0.818820 0.689843
0.136719  0.636274 0.632487 0.803324 0.690227
0.137207  0.639737 0.631581 0.796979 0.688190
0.137695  0.638610 0.640878 0.806851 0.685546
0.138184  0.645357 0.632114 0.805512 0.682356
0.138672  0.634340 0.638865 0.810431 0.684852
0.139160  0.646913 0.637801 0.811637 0.689555
0.139648  0.636251 0.639631 0.806365 0.683377
0.140137  0.641166 0.629742 0.807257 0.692576
0.140625  0.640181 0.633116 0.820863 0.682810
0.141113  0.649204 0.633093 0.822606 0.704100
0.141602  0.656633 0.636877 0.830004 0.721688
0.142090  0.638963 0.650199 0.804427 0.690857
0.142578  0.650240 0.629833 0.810354 0.693472
0.143066  0.654057 0.641946 0.810248 0.688347
0.143555  0.660004 0.647193 0.818731 0.688943
0.144043  0.652921 0.637104 0.803823 0.686924
0.144531  0.647741 0.647757 0.822698 0.693758
0.145020  0.655859 0.643959 0.810699 0.689208
0.145508  0.657031 0.643471 0.818358 0.688066
0.145996  0.658263 0.639268 0.815537 0.689467
0.146484  0.657562 0.645091 0.812731 0.683195
0.146973  0.653588 0.654971 0.812086 0.696302
0.147461  0.657628 0.648513 0.828724 0.700886
0.147949  0.652732 0.656144 0.821347 0.696013
0.148438  0.646272 0.649239 0.820629 0.692683
0.148926  0.649742 0.643639 0.816299 0.688984
0.149414  0.659811 0.651541 0.832005 0.702358
0.149902  0.652167 0.651074 0.823119 0.694430
0.150391  0.657220 0.643938 0.818894 0.710657
0.150879  0.669824 0.648978 0.817210 0.689694
0.151367  0.662800 0.647134 0.816942 0.695284
0.151855  0.666609 0.657264 0.835735 0.700157
0.152344  0.665804 0.654525 0.834535 0.700080
0.152832  0.669440 0.654930 0.824776 0.704013
0.153320  0.659443 0.660718 0.830827 0.699558
0.153809  0.676360 0.658279 0.832345 0.706963
0.154297  0.656521 0.652716 0.823052 0.706905
0.154785  0.666431 0.662101 0.837737 0.700228
0.155273  0.670959 0.650760 0.827910 0.693585
0.155762  0.672625 0.663873 0.831888 0.702749
0.156250  0.668423 0.656667 0.822092 0.702976
0.156738  0.666003 0.668118 0.844447 0.697700
0.157227  0.673141 0.676345 0.824020 0.701867
0.157715  0.670951 0.656684 0.837394 0.710777
0.158203  0.682529 0.667878 0.830930 0.705714
0.158691  0.676405 0.667366 0.832836 0.705157
0.159180  0.675529 0.655510 0.852483 0.705127
0.159668  0.676501 0.665195 0.848603 0.717540
0.160156  0.683387 0.664108 0.832881 0.707153
0.160645  0.677468 0.659849 0.829710 0.703425
0.161133  0.672232 0.674314 0.838871 0.703390
0.161621  0.688002 0.663112 0.830548 0.710029
0.162109  0.676695 0.680766 0.863421 0.709207
0.162598  0.676551 0.670762 0.844362 0.702856
0.163086  0.683565 0.687430 0.843515 0.707906
0.163574  0.679729 0.669442 0.853794 0.713158
0.164062  0.683044 0.677812 0.863962 0.704484
0.164551  0.685827 0.679581 0.850463 0.716691
0.165039  0.692647 0.681251 0.864106 0.711385
0.165527  0.698090 0.677859 0.881927 0.697814
0.166016  0.684756 0.676377 0.991865 0.709997
0.166504  0.687180 0.679209 2.852202 0.737288
0.166992  0.687601 0.687972 1.540634 0.717599
0.167480  0.688992 0.679787 0.943972 0.719330
0.167969  0.697711 0.685720 0.871269 0.716127
0.168457  0.685989 0.672011 0.871252 0.711847
0.168945  0.684049 0.684602 0.868649 0.720229
0.169434  0.692702 0.683448 0.844350 0.716590
0.169922  0.692880 0.681488 0.849083 0.700175
0.170410  0.684099 0.693642 0.854757 0.721166
0.170898  0.692332 0.683831 0.854987 0.718535
0.171387  0.692410 0.693289 0.877715 0.721100
0.171875  0.699530 0.686916 0.855037 0.735158
0.172363  0.699316 0.695197 0.841728 0.716055
0.172852  0.693315 0.692750 0.843632 0.715197
0.173340  0.708063 0.690960 0.853008 0.720014
0.173828  0.702513 0.694690 0.859262 0.718595
0.174316  0.700816 0.690335 0.844197 0.714422
0.174805  0.710032 0.702143 0.858796 0.728010
0.175293  0.700968 0.693102 0.855509 0.724173
0.175781  0.707729 0.692742 0.859430 0.706890
0.176270  0.708133 0.701163 0.851892 0.721260
0.176758  0.704543 0.694596 0.850991 0.728351
0.177246  0.701754 0.699281 0.850452 0.728342
0.177734  0.720852 0.696308 0.854379 0.718322
0.178223  0.701248 0.684982 0.844736 0.717737
0.178711  0.709887 0.702709 0.858120 0.715649
0.179199  0.716866 0.700674 0.845722 0.732191
0.179688  0.713811 0.693853 0.846662 0.721434
0.180176  0.718600 0.687343 0.854423 0.722543
0.180664  0.710297 0.692040 0.853940 0.734476
0.181152  0.718260 0.711425 0.867508 0.710284
0.181641  0.713716 0.708352 0.852855 0.717035
0.182129  0.725524 0.706668 0.845264 0.727170
0.182617  0.718459 0.706829 0.864295 0.733070
0.183105  0.716739 0.699833 0.853563 0.734395
0.183594  0.712677 0.707958 0.846729 0.723456
0.184082  0.712758 0.707849 0.856764 0.731580
0.184570  0.730807 0.708906 0.851084 0.718574
0.185059  0.717254 0.715430 0.858061 0.732177
0.185547  0.720429 0.716056 0.857754 0.727721
0.186035  0.718453 0.705349 0.862320 0.719607
0.186523  0.718149 0.714209 0.848875 0.735300
0.187012  0.718798 0.706845 0.865261 0.725829
0.187500  0.723332 0.719186 0.867814 0.735420
0.187988  0.725841 0.721804 0.864242 0.735436
0.188477  0.736812 0.718226 0.856855 0.729499
0.188965  0.736886 0.720343 0.861916 0.732194
0.189453  0.731308 0.710770 0.866684 0.734215
0.189941  0.721706 0.712199 0.864644 0.728686
0.190430  0.734584 0.718337 0.862005 0.732760
0.190918  0.733126 0.719234 0.865311 0.733405
0.191406  0.731110 0.719915 0.865000 0.733093
0.191895  0.726316 0.719292 0.915334 0.757172
0.192383  0.734088 0.725595 0.857178 0.738243
0.192871  0.731608 0.723263 0.860913 0.734161
0.193359  0.736591 0.725567 0.868413 0.743331
0.193848  0.742313 0.718662 0.887071 0.746675
0.194336  0.736046 0.729813 0.879616 0.749058
0.194824  0.737886 0.733062 0.887812 0.730565
0.195312  0.724446 0.719517 0.875339 0.738348
0.195801  0.753294 0.718717 0.870951 0.754047
0.196289  0.737333 0.740866 0.862651 0.734270
0.196777  0.739712 0.720784 0.887489 0.746487
0.197266  0.748026 0.737552 0.896483 0.743225
0.197754  0.734383 0.722206 0.883856 0.745225
0.198242  0.742296 0.726001 0.869133 0.754410
0.198730  0.734564 0.715183 0.881191 0.755741
0.199219  0.742170 0.723402 0.885020 0.768367
0.199707  0.742849 0.739767 0.882106 0.939137
0.200195  0.743497 0.734573 0.890218 1.158703
0.200684  0.745610 0.728796 0.876317 0.780175
0.201172  0.752911 0.735417 0.866276 0.758487
0.201660  0.747605 0.736518 0.870140 0.747073
0.202148  0.751857 0.749249 0.881317 0.747143
0.202637  0.752058 0.735342 0.898039 0.753438
0.203125  0.755126 0.739011 0.867084 0.749348
0.203613  0.748647 0.733885 0.866170 0.753527
0.204102  0.759882 0.746114 0.887096 0.752583
0.204590  0.749912 0.737414 0.870994 0.750359
0.205078  0.751719 0.758877 0.876645 0.759474
0.205566  0.749817 0.739231 0.877525 0.758600
0.206055  0.749733 0.744261 0.870855 0.745711
0.206543  0.755806 0.751005 0.869642 0.742300
0.207031  0.744687 0.748645 0.867643 0.762881
0.207520  0.771547 0.749432 0.868903 0.747145
0.208008  0.749124 0.750058 0.876021 0.752296
0.208496  0.756308 0.758856 0.883237 0.742250
0.208984  0.758113 0.762875 0.876939 0.759143
0.209473  0.758710 0.756733 0.877754 0.752104
0.209961  0.754607 0.750718 0.880186 0.756804
0.210449  0.767408 0.745487 0.869673 0.754205
0.210938  0.760917 0.756629 0.881401 0.757427
0.211426  0.756179 0.762874 0.877334 0.753191
0.211914  0.771924 0.749414 0.879913 0.758134
0.212402  0.764114 0.755585 0.892068 0.762882
0.212891  0.756792 0.758915 0.871838 0.755196
0.213379  0.762990 0.757854 0.883452 0.750421
0.213867  0.781241 0.758420 0.878923 0.758113
0.214355  0.770320 0.758535 0.888140 0.755721
0.214844  0.762096 0.770639 0.881110 0.767911
0.215332  0.780262 0.757000 0.885099 0.755825
0.215820  0.777992 0.761168 0.890728 0.767083
0.216309  0.777518 0.761170 0.884506 0.755968
0.216797  0.777569 0.753813 0.899196 0.761755
0.217285  0.785125 0.762315 0.899181 0.763109
0.217773  0.777330 0.766974 0.896451 0.765639
0.218262  0.780980 0.767016 0.902505 0.760109
0.218750  0.756764 0.762066 0.890964 0.764501
0.219238  0.770966 0.767158 0.890781 0.764345
0.219727  0.783757 0.774738 0.901537 0.770507
0.220215  0.773242 0.782547 0.905875 0.773478
0.220703  0.775964 0.773453 0.899404 0.755773
0.221191  0.782847 0.773176 0.888028 0.762737
0.221680  0.771738 0.776066 0.913019 0.780994
0.222168  0.774961 0.762319 0.900468 0.769796
0.222656  0.780713 0.771994 0.892335 0.768061
0.223145  0.790077 0.770350 0.894209 0.762005
0.223633  0.788710 0.772503 0.886622 0.773949
0.224121  0.782523 0.777073 0.900114 0.771102
0.224609  0.789661 0.772659 0.928176 0.833024
0.225098  0.780347 0.756348 0.912368 0.772155
0.225586  0.802020 0.775898 0.893122 0.775128
0.226074  0.780963 0.781589 0.888016 0.763995
0.226562  0.783069 0.781218 0.893170 0.769062
0.227051  0.791608 0.776325 0.915665 0.773625
0.227539  0.787131 0.786307 0.894855 0.770391
0.228027  0.798100 0.776699 0.889976 0.781605
0.228516  0.794368 0.778801 0.899824 0.775701
0.229004  0.785173 0.780021 0.896641 0.782459
0.229492  0.790373 0.778985 0.892408 0.769419
0.229980  0.801399 0.783738 0.895768 0.772198
0.230469  0.793492 0.783483 0.892161 0.777932
0.230957  0.791444 0.792073 0.888691 0.771541
0.231445  0.797567 0.787886 0.900233 0.775783
0.231934  0.798105 0.785380 0.891971 0.784601
0.232422  0.794697 0.780146 0.898137 0.775710
0.232910  0.810465 0.789112 0.893268 0.781935
0.233398  0.795072 0.778892 0.894860 0.775536
0.233887  0.804956 0.786202 0.889370 0.780441
0.234375  0.803266 0.795882 0.894464 0.780532
0.234863  0.801282 0.787443 0.901807 0.776501
0.235352  0.799902 0.794627 0.881743 0.785505
0.235840  0.805505 0.790632 0.904212 0.778763
0.236328  0.799129 0.796413 0.895086 0.786641
0.236816  0.805077 0.791496 0.891457 0.786160
0.237305  0.807946 0.792464 0.898071 0.782863
0.237793  0.812517 0.800245 0.893495 0.787985
0.238281  0.790331 0.801785 0.906634 0.783891
0.238770  0.797251 0.797408 0.874354 0.790073
0.239258  0.802836 0.796732 0.899404 0.783010
0.239746  0.811476 0.810141 0.891897 0.779771
0.240234  0.812054 0.804992 0.885651 0.773429
0.240723  0.807003 0.802780 0.899762 0.794420
0.241211  0.819635 0.792227 0.900318 0.796382
0.241699  0.811340 0.797176 0.904774 0.784251
0.242188  0.822669 0.798758 0.901454 0.793302
0.242676  0.814842 0.811300 0.892517 0.787571
0.243164  0.809281 0.793087 0.900466 0.787574
0.243652  0.815575 0.805366 0.896470 0.782239
0.244141  0.822791 0.799528 0.886876 0.791186
0.244629  0.828392 0.808731 0.889498 0.793170
0.245117  0.813277 0.799763 0.889290 0.787356
0.245605  0.826732 0.813818 0.917857 0.804484
0.246094  0.815485 0.815048 0.901904 0.783471
0.246582  0.823563 0.810053 0.897941 0.793159
0.247070  0.819471 0.811875 0.880650 0.793205
0.247559  0.816899 0.810147 0.908820 0.804702
0.248047  0.831304 0.808981 0.899116 0.802582
0.248535  0.829387 0.811514 0.884065 0.786143
0.249023  0.823942 0.811411 0.925475 0.791611
0.249512  0.826419 0.808635 0.913317 0.795342
0.250000  0.832245 0.813708 1.730404 0.860520
0.250488  0.827049 0.813330 0.931665 0.805181
0.250977  0.830287 0.816330 0.898278 0.789336
0.251465  0.833803 0.809960 0.900312 0.796709
0.251953  0.833571 0.821511 0.902984 0.811301
0.252441  0.833500 0.819696 0.898443 0.800927
0.252930  0.841162 0.813297 0.905523 0.805087
0.253418  0.831782 0.809354 0.900017 0.795074
0.253906  0.836502 0.808208 0.894374 0.800133
0.254395  0.828239 0.811826 0.906688 0.791352
0.254883  0.837814 0.821357 0.904761 0.801007
0.255371  0.835766 0.807200 0.901444 0.799371
0.255859  0.822284 0.814193 0.900323 0.798982
0.256348  0.831482 0.814583 0.906998 0.803310
0.256836  0.841163 0.829658 0.915530 0.789703
0.257324  0.834233 0.825928 0.906285 0.804690
0.257812  0.846306 0.831476 0.912335 0.811853
0.258301  0.833402 0.819440 0.897041 0.809158
0.258789  0.829125 0.826103 0.899588 0.812936
0.259277  0.854976 0.826366 0.894070 0.809701
0.259766  0.844237 0.829774 0.908218 0.805140
0.260254  0.840332 0.824271 0.900150 0.807454
0.260742  0.860070 0.815430 0.906031 0.810516
0.261230  0.845097 0.832067 0.906321 0.812017
0.261719  0.836702 0.837872 0.919153 0.815581
0.262207  0.849448 0.822839 0.926625 0.807925
0.262695  0.840319 0.827872 0.914122 0.815720
0.263184  0.853867 0.846662 0.900415 0.808083
0.263672  0.837109 0.828246 0.896649 0.814710
0.264160  0.852365 0.827281 0.913974 0.816800
0.264648  0.851466 0.837838 0.907670 0.815198
0.265137  0.843865 0.833226 0.903966 0.822824
0.265625  0.837078 0.855248 0.907825 0.803504
0.266113  0.846443 0.844961 0.896535 0.824516
0.266602  0.847360 0.825011 0.913682 0.816865
0.267090  0.855471 0.835545 0.909996 0.815761
0.267578  0.835455 0.844293 0.909588 0.818692
0.268066  0.847800 0.835253 0.900685 0.814900
0.268555  0.846633 0.834838 0.913244 0.823462
0.269043  0.852057 0.841840 0.913066 0.815283
0.269531  0.852045 0.834522 0.905425 0.812816
0.270020  0.837943 0.830854 0.915277 0.822639
0.270508  0.847591 0.836170 0.912141 0.808763
0.270996  0.870418 0.849845 0.902702 0.825403
0.271484  0.849988 0.842928 0.913350 0.828718
0.271973  0.849589 0.844859 0.915342 0.812233
0.272461  0.860607 0.833869 0.915575 0.826766
