0.000000  2.170486 3.561945 8.166747 11.244785
0.000488  0.475453 0.664240 0.382128 0.450366
0.000977  0.552516 0.534002 0.460987 0.417004
0.001465  0.507298 0.722809 0.661821 0.493514
0.001953  0.428560 0.428304 0.491099 0.649229
0.002441  0.502961 0.522137 0.486264 0.490028
0.002930  0.526503 0.474363 0.489748 0.535107
0.003418  0.453321 0.463061 0.441424 0.456399
0.003906  0.425722 0.515922 0.482709 0.367006
0.004395  0.420032 0.422682 0.432316 0.468269
0.004883  0.465562 0.486774 0.614008 0.499973
0.005371  0.467274 0.392901 0.403034 0.534121
0.005859  0.621026 0.562227 0.529271 0.554902
0.006348  0.619910 0.612178 0.650546 0.544338
0.006836  0.454595 0.593159 0.354482 0.504225
0.007324  0.558316 0.493237 0.476409 0.443609
0.007812  0.414028 0.579892 0.419077 0.513448
0.008301  0.388525 0.367519 0.461884 0.439138
0.008789  0.400875 0.551417 0.381788 0.589648
0.009277  0.529018 0.537911 0.528952 0.513312
0.009766  0.487305 0.473887 0.478687 0.532289
0.010254  0.513970 0.462911 0.416171 0.483870
0.010742  0.635201 0.617327 0.389171 0.427589
0.011230  0.482256 0.513902 0.566610 0.407344
0.011719  0.527829 0.698473 0.423666 0.603359
0.012207  0.484432 0.448212 0.461210 0.632668
0.012695  0.573434 0.492113 0.462122 0.553788
0.013184  0.586163 0.504214 0.409301 0.412038
0.013672  0.492740 0.444142 0.545175 0.356872
0.014160  0.454063 0.424483 0.506534 0.559408
0.014648  0.571832 0.583879 0.504232 0.610793
0.015137  0.485466 0.558845 0.475257 0.424898
0.015625  0.461486 0.449717 0.481978 0.511764
0.016113  0.462451 0.490916 0.419369 0.430847
0.016602  0.495437 0.421844 0.523034 0.469494
0.017090  0.467093 0.591003 0.500747 0.529347
0.017578  0.603400 0.523576 0.617930 0.467689
0.018066  0.517423 0.528404 0.403466 0.423064
0.018555  0.562805 0.503553 0.522445 0.563400
0.019043  0.446388 0.593258 0.478011 0.508495
0.019531  0.524174 0.541597 0.547560 0.456309
0.020020  0.450935 0.539629 0.422122 0.472874
0.020508  0.506827 0.442300 0.411863 0.541168
0.020996  0.394781 0.545685 0.534611 0.508276
0.021484  0.488170 0.551044 0.466353 0.614891
0.021973  0.509624 0.810183 0.443614 0.471395
0.022461  0.576272 0.470231 0.519210 0.596928
0.022949  0.647317 0.447594 0.552149 0.470488
0.023438  0.558891 0.582681 0.432402 0.415450
0.023926  0.469952 0.554224 0.463109 0.687230
0.024414  0.642712 0.601319 0.460822 0.452496
0.024902  0.462746 0.465488 0.432875 0.662588
0.025391  0.506158 0.513095 0.659961 0.484939
0.025879  0.364778 0.532829 0.404916 0.514423
0.026367  0.356945 0.597959 0.522919 0.480802
0.026855  0.644548 0.541966 0.556360 0.479334
0.027344  0.577599 0.519009 0.514314 0.546661
0.027832  0.489639 0.536943 0.537163 0.441044
0.028320  0.577697 0.448700 0.550392 0.404311
0.028809  0.467946 0.587098 0.593415 0.601919
0.029297  0.342650 0.482547 0.618926 0.600930
0.029785  0.567654 0.518905 0.424207 0.488697
0.030273  0.537180 0.499650 0.431855 0.483700
0.030762  0.389324 0.534151 0.463199 0.543039
0.031250  0.422659 0.395503 0.536266 0.607084
0.031738  0.402200 0.577296 0.449852 0.434096
0.032227  0.555040 0.642566 0.432778 0.545483
0.032715  0.539917 0.470888 0.407831 0.500101
0.033203  0.552744 0.593564 0.445303 0.534027
0.033691  0.571784 0.476512 0.465465 0.401552
0.034180  0.612258 0.578100 0.477676 0.544113
0.034668  0.484475 0.408476 0.513893 0.478293
0.035156  0.550359 0.503749 0.592145 0.571436
0.035645  0.429938 0.480042 0.494956 0.454888
0.036133  0.510307 0.667235 0.484336 0.414095
0.036621  0.535577 0.659185 0.570983 0.615332
0.037109  0.357934 0.595215 0.518926 0.549207
0.037598  0.475932 0.539314 0.617424 0.494556
0.038086  0.566810 0.353852 0.559638 0.397471
0.038574  0.481092 0.573278 0.574928 0.464991
0.039062  0.596254 0.422968 0.501032 0.509289
0.039551  0.630688 0.566105 0.583046 0.479052
0.040039  0.460314 0.387975 0.519967 0.586347
0.040527  0.434462 0.507785 0.525313 0.575900
0.041016  0.421653 0.674852 0.541668 0.574072
0.041504  0.573057 0.664496 0.498506 0.490193
0.041992  0.413089 0.375716 0.679757 0.501979
0.042480  0.494987 0.526308 0.662518 0.382051
0.042969  0.538212 0.448540 0.571260 0.463728
0.043457  0.584546 0.545229 0.572936 0.550204
0.043945  0.439039 0.549536 0.432551 0.460504
0.044434  0.435752 0.536207 0.638043 0.456663
0.044922  0.534917 0.632865 0.552757 0.505803
0.045410  0.552914 0.640786 0.557855 0.530616
0.045898  0.463719 0.552208 0.410193 0.425126
0.046387  0.594264 0.517234 0.602472 0.559560
0.046875  0.386989 0.440386 0.593704 0.497310
0.047363  0.622512 0.641465 0.414233 0.573228
0.047852  0.431459 0.561566 0.702446 0.490916
0.048340  0.445340 0.516079 0.586278 0.522430
0.048828  0.497777 0.475509 0.522083 0.408821
0.049316  0.602453 0.554597 0.568297 0.440170
0.049805  0.478031 0.640949 0.666225 0.548881
0.050293  0.536723 0.418132 0.522332 0.562499
0.050781  0.471522 0.527783 0.347967 0.424577
0.051270  0.528543 0.412311 0.557472 0.566338
0.051758  0.560840 0.443549 0.474858 0.565504
0.052246  0.671168 0.499144 0.448707 0.588535
0.052734  0.596416 0.543305 0.464423 0.503506
0.053223  0.500868 0.557343 0.579033 0.459376
0.053711  0.615864 0.566208 0.633080 0.467219
0.054199  0.491650 0.456670 0.441734 0.422447
0.054688  0.466267 0.405155 0.441489 0.674541
0.055176  0.365670 0.560164 0.524581 0.469995
0.055664  0.532689 0.655266 0.612080 0.638086
0.056152  0.535146 0.504810 0.527336 0.588300
0.056641  0.457249 0.500587 0.447275 0.392722
0.057129  0.476063 0.507920 0.413405 0.576770
0.057617  0.501276 0.481537 0.601029 0.436990
0.058105  0.523884 0.638590 0.500174 0.574626
0.058594  0.543213 0.321674 0.454978 0.552258
0.059082  0.580865 0.595760 0.556818 0.506078
0.059570  0.574068 0.404327 0.617977 0.493187
0.060059  0.507871 0.508094 0.647574 0.631660
0.060547  0.543581 0.613233 0.540882 0.489846
0.061035  0.494767 0.694571 0.478358 0.718904
0.061523  0.606678 0.588729 0.550670 0.510593
0.062012  0.434746 0.559805 0.490182 0.695056
0.062500  0.643225 0.491759 0.476015 0.434699
0.062988  0.515809 0.514606 0.592424 0.549274
0.063477  0.457723 0.587868 0.495525 0.365027
0.063965  0.638605 0.572845 0.545835 0.439618
0.064453  0.604206 0.473498 0.367121 0.561363
0.064941  0.571818 0.532973 0.438303 0.462874
0.065430  0.736329 0.461223 0.597069 0.456549
0.065918  0.596977 0.473213 0.533159 0.501832
0.066406  0.476675 0.465466 0.642317 0.519323
0.066895  0.399930 0.655566 0.520746 0.464061
0.067383  0.507783 0.556768 0.501848 0.452511
0.067871  0.530261 0.518317 0.522088 0.424416
0.068359  0.498234 0.500224 0.478732 0.533767
0.068848  0.522921 0.494846 0.511466 0.425117
0.069336  0.545072 0.458586 0.619482 0.401911
0.069824  0.643956 0.567402 0.602538 0.595772
