-2.696799195355452028e+01 6.646462450643775277e-02 2.853904043148045577e+00 1.460184333827241776e+00
-2.694600828561902262e+01 1.631594068345654014e+00 -2.417526541407003515e-01 6.949207071024767757e-01
-2.692406957397473022e+01 -2.483388488464382426e+00 3.565604544670264886e+00 5.411080281029412298e-01
-2.690213086239700147e+01 3.492665876439911887e+00 -1.418204606647226917e+00 1.037230634896342485e+00
-2.688019215081927271e+01 -1.730299359595548259e+00 1.078775192838954400e+00 -3.257620833782969294e-01
-2.685820848288377150e+01 -5.540860564075221761e-01 -4.355674239079021959e+00 -2.454880147743272012e+00
-2.683626977123947199e+01 6.218526034807700942e-01 -2.479813123796765773e+00 -9.289802601579978392e-01
-2.681433105966174679e+01 2.030540819239348149e+00 -3.756794405951971783e+00 -8.631267933563118167e-01
-2.679234739165968904e+01 -2.522488779765407862e+00 6.780961748101025366e-01 -9.221963024776527185e-01
-2.677040868008196028e+01 6.489169276375490458e-01 -2.681408118928939821e+00 -1.016245595645695499e+00
-2.674846996843766078e+01 7.596568031623076589e-01 3.358529479406391793e+00 2.059093141284349837e+00
-2.672653125692649567e+01 6.181355333612683634e-01 -1.238494588603090030e+00 -3.101795276209108332e-01
-2.670454758892443081e+01 -6.356673690277456767e-01 -1.362090469136687076e+00 -9.988789190822163766e-01
-2.668260887734670561e+01 1.431212841891317256e+00 -8.526122862693441551e-02 6.729758066321913645e-01
-2.666067016570241321e+01 2.186591949224063747e+00 -1.254211221182067515e+00 4.661903640209981159e-01
-2.663873145412468446e+01 6.214227418119264712e+00 -1.298830410325180873e+00 2.457698503897042031e+00
-2.661674778618918324e+01 5.164470273247803611e+00 4.222565431396230196e+00 4.693517852322017347e+00
-2.659480907454488374e+01 1.673246371743664085e-02 -1.604172049779542419e+00 -7.937197930310528893e-01
-2.657287036290059135e+01 -2.495806907139486164e+00 1.622785738516458132e+00 -4.365105843115140161e-01
-2.655088669496509368e+01 9.103262273555661199e-01 -5.242343912557437813e-01 1.930459180499111693e-01
-2.652894798338736493e+01 1.328163098294059541e+00 1.520029774338993667e+00 1.424096436316526493e+00
-2.650700927174307253e+01 -1.225132950735589255e+00 1.866389897776535189e+00 3.206284735204729675e-01
-2.648507056016533667e+01 1.499319899947502144e+00 1.396364772765240403e+00 1.447842336356371273e+00
-2.646308689216327892e+01 1.912464982443107919e+00 1.892770561683606800e+00 1.902617772063357471e+00
-2.644114818065211736e+01 -3.402325085704354546e+00 -2.086578222494647861e+00 -2.744451654099501425e+00
-2.641920946900781786e+01 2.258790923651941007e+00 -1.746721559701702287e+00 2.560346819751193603e-01
-2.639722580100576010e+01 9.666171681832493867e-01 1.810006537484986300e+00 1.388311852834117843e+00
-2.637528708942802425e+01 2.998312187793928274e+00 -8.060200439118838656e-01 1.096146071941022093e+00
-2.635334837785029549e+01 -3.207219938591316932e+00 1.085905625553721165e+00 -1.060657156518797883e+00
-2.633140966620600310e+01 -2.479894929176454710e+00 2.308499174142605526e+00 -8.569787751692459210e-02
-2.630942599827050188e+01 1.926654181987710990e+00 -1.980608075075195984e+00 -2.697694654374249712e-02
-2.628748728669277668e+01 1.314675097439571783e+00 4.547157124530325056e+00 2.930916110984948197e+00
-2.626554857511504792e+01 2.754268104513590831e-01 -2.451859141462446878e+00 -1.088216165505544009e+00
-2.624356490711298306e+01 -1.095377480490693722e+00 2.614785779816460876e-01 -4.169494512545238174e-01
-2.622162619553525431e+01 -3.578418868491129778e+00 -2.053565620144220283e+00 -2.815992244317675031e+00
-2.619968748395752556e+01 -1.168847254280475090e+00 -2.385594804742536823e+00 -1.777221029511506067e+00
-2.617774877237980036e+01 1.552599526253702455e+00 2.458213040339621180e+00 2.005406283296661929e+00
-2.615576510437773550e+01 -3.688953890509909961e+00 -9.695373292479451122e-01 -2.329245609878927592e+00
-2.613382639273343599e+01 -2.932898757084299923e+00 -1.833898750842994918e+00 -2.383398753963647643e+00
-2.611188768115570724e+01 3.191960017624491108e+00 5.368582422838699131e-01 1.864409129954180511e+00
-2.608990401322021313e+01 8.688395295353266157e-01 1.965706621668366960e+00 1.417273075601846788e+00
-2.606796530164248082e+01 2.670935710789071216e+00 -6.899414391819066461e-01 9.904971358035823403e-01
-2.604602658999818843e+01 -1.601922269749011196e+00 3.509290727141987087e-01 -6.254965985174062437e-01
-2.602408787842045967e+01 1.401602056359541271e+00 1.947968477034587753e+00 1.674785266697064401e+00
-2.600210421048495846e+01 -1.258613038451536825e+00 4.512588286837742046e+00 1.626987624193102722e+00
